title,text
_PreyOx,"This Wan na werey oo!!!
This people are so lame no other word!!
No matter wetin una Wan Talk take clear wetin dey ground, E Don Spread for air already,our eyes duh clear . The world is fucking watching 🌎✊🏿😢@EndSARS @EndSWAT @Endpolicebrutality😠 https://t.co/qtaGd40QXj"
Teeteelahyoh3,@RealIsaBako @endsars protest continues
cassiekiara_,After raising a child for 20 years! do you know the sweat blood and money that goes into bearing and raising a child? just for one animal to kill and not face any consequences? NEVER AGAIN! ENOUGH IS ENOUGH #EndSWAT #EndPoliceBrutalityinNigeria @ENDSARS https://t.co/mOMfN7w2Cz
kemzib,"@ENDSARS #ENDSWAT 
Wish we could do more and I pray the momentum continues. Do not accept the bare minimum."
Real_common_man,@AsiwajuTinubu your children will not have peace has long has you keep sending oluomo boys to harras and intimidate the peaceful protesters 😡 @olushola_shola  @BOGbadamosi @endsars
Chokali_,@Endsars @_hafsat_paki @TheOlojuede https://t.co/CfStfYvt9f
Chokali_,@Endsars https://t.co/XFFVmeLlKK
OEkpenyong,Even a mad man understand @ENDSARS https://t.co/wEU1HTIauz
HoseaAbel,@MBuhari this is an evolution you can't stop so be ready for us @ENDSARS
AdeMoLa39659670,@instablog9ja @Endsars  @Endswat https://t.co/opaXJasyel
BakonDare2015,"@PremiumTimesng Wonderful.
@endsars came with a premeditated action plan which is to create chaos in the land.
The security agencies should wake up from their slumber to deal with sponsors, perpetrators, protesters,instigators etc decisively. Enough is enough. How can you be against the police?"
PAdihene,"Na Governor wey follow us protest we go support 2023 oo

RT aggressively and follow i will follow back...@EndSars @EndPoliceBrutality. https://t.co/DheV2xmlnI"
PAdihene,"The same @FG who told @ASUU through the Minister of State to consider farming as an alternative occupation is now in a rush hour negotiation. @EndSars @EndPoliceBrutality @ASUU @MBuhari is a bad boy..

RT Aggressively. We can't afford to relent now."
braintilex,@EndSWAT @EndSARS https://t.co/rtSQej3j4B
HoseaAbel,@crazeclown @crazeclown @ENDSARS @ENDSWAT @ENDPOLICEBRUTALITY
agxglobal,"As we join forces to @Endsars If You need Box trucks? Let us know.

#EndSARS #agxglobal #logistics #trucks #buyingandselling https://t.co/jZX3S3iCKZ"
hardeygborlah06,Fuck ASUU @endsars
HoseaAbel,after @ENDSARS it's going to b @ENDBADGOVERNANCE Evolution is coming our way
NUdegbunem,"@MoraOgo @EndSars Its a fake advert,the institute said no employment"
Mister_Dyoung05,"@HG2films @cuppymusic @EndSars Vibe
That's the spirit@originalcopy"
iamdjskipit,@feminist_co  @endsars #endpolicebrutality https://t.co/cryI2uCmkI
Abdulka07862166,The test of the morality of a society is what it does for its children.@endsars
Lexo25,@jamiegraceh @ijustine @jamiegraceh you ain't saying anything about what is going on in Nigeria @endSARS @endSWAT ?
OOkechukeu,"@blvck_Witch @oam1987 Thanks @oam1987
Long live nigeria youth 
Longlive future of tomorrow 
@endsars
@endswat
we must win this"
MoraOgo,"Nigerian youths as we are ending SARS and ending SAWT, pls if your are qualified kindly apply. @EndSARS https://t.co/QflXBEXPdk"
Uzosmart11,Look what Nigeria is turning @ENDSARS @sarsmuststopnow
Larrykenny5,@ENDSARS GOD is watching. All the world are watching.
AdenijiKareem,"@uchejombo Ori e ti gba'le.....Thank God the owner of the app is not a Nigerian, if not, @ENDSARS Tweet would have been banned. Baba God pass dem all."
AbdallahJezani,"@AbrahamFaiza @EndSars @rape @traitors @alshabaab We can never end rape, corruption but we can fight against it
and its going to keep happening as long as we humans still exist."
MeRoBoCop1,I need subscription @Endsars @endpolicebrutality @endswat https://t.co/pZRXXigZuW
youjustmetmicky,"@jack God bless you sir, we live in a shit hole called a country. It's high time we fight this old criminals who call themselves our leaders. 💔🇳🇬 @Endsars"
Barakat21019350,"@Naija_PR Na wetin everybody wan chop dem dey find..see again another pple lost their lives to dose beasts we call Sars
@endsars"
Emmanue47277404,@steveabbey_ @Endsars
donyabey86,@spectaculator2 @EndSars@EndNassplay
Barakat21019350,"We youths hve to stand up against dis leaders of ours...No SARS, No SWAT..we don't  want any of dose bloody killers..we refuse......💪💪✊✊✊✊...
@ENDSars ...
@end Swat...."
Ihioama,"The energy in Benin is so lit right now we move regardless,I am so proud of my generation. @AYCOMEDIAN @oswvldo_oniel @it_classiq @Endsars @falzthebahdguy 

#beninprotests 
#EndSWAT 
#EndBadGoveranceInNigeria 
#EndSARS https://t.co/B9FVRDytUk"
douglasknny,"@googleafrica @Kokosir_ Do more @googleafrica, I wonder how you misspelled an important trending topic.
It's not #EndsSARS but @EndSARS. Thank you."
oneofus_africa,"Taking a critical look at the demand of Nigerian Youths @EndSARS, #EndSWAT I believe the most populous black nation has risen and with oneness to demand for growth of our dear country.
#EndPoliceBrutalityinNigeria
#YouthDemocraticParty https://t.co/GZXSChXTx2"
antyhacent,@EndSARS #EndSWAT #EndSARSImmediately
direx_spark,"@freaky_ivie What's the use of this nysc after I finish I wll come back to my parents house  while there own children don't engage in nysc.. 
#ourmumudondo
@endsars
@endnysc"
AOTSANMI,"@SaharaReporters @HQNigerianArmy @ENDSARS would be long, it will cut across almost all sectors of the country. Those who don’t join now will join later,Army wey no fear now go fear later."
Caesar93078411,"Still on it @officialnairam1 @DONJAZZY, @ENDSARS https://t.co/7SxoJe3aNt"
Julia02420718,"@toyin_abraham1 Thanks ma,this nation must turn to a new one @Endsars, @TechMoran"
OlisaOkoro,"How it started.               How its       
@EndSARS                    going https://t.co/4ku8TnEPSm"
MeRoBoCop1,@UncleMohamz This must change 😡😡😡 @endsars end @endswat
direx_spark,"@Symply_Tacha @jack boss can you please suspend his account his one of the people pulling Nigeria down @adamugarba 
@endsars
@majeedcares"
samadenle,@PulseNigeria247 @DavidOyedepoMin @tecgreaterlekki @gosoffice @kicc @christembassync @BaptistPress @dclmhq #EndBadGovernanceinNIGERIA @Endsars
GigiJanaay,@AbdallahJezani @EndSars @rape @traitors @alshabaab Oo maandhow shiittt kuma mudo ahaa
ijiji_anthony,I think @ENDSARS expired with the disbanding of FSARS. What we have now are agents of regime destabilisation. These are sponsored miscreants meant to bring bad name to Nigeria. This nonsense must stop.
OloshoSt,We demand for good governance not @endsars anymore. Enough is enough.
Pelumi_semilore,"@YPD_Naija I have followed you 
@ENDSARS"
Pelumi_semilore,"@YPD_Naija I have followed you 
@ENDSARS
@ENDPOLICEBRUTALITY"
AbdallahJezani,@AbrahamFaiza @EndSars @rape @traitors @alshabaab 😂 shit doesn't even make sense
Oscarva46433980,@kayzywizzzy 08038691851 @endsars
SundayImoh6,"Freedom Is not given, Freedom Is taken. Nigerians it Is time to take back our Freedom from a wasted generation lead by an analog great grand father. @EndBadGovrnment, @EndSars. https://t.co/3m3FMZvTIc"
ameh80,@Endsars this is it https://t.co/zAmahRtaXh
AdamsHali1,"So they sent out thugs to harass protesters, if the @government want violence they should let us know because we know our @youths can also throw a punch well. 
@endsars
@endswat
@endpolicebrutality
@reformnigeria"
mosestete1,The IGP must be prosecuted @endpolicebrutality @Endsars @Endswat @endnigeria now https://t.co/nQu7dG76vN
FrankEke14,"@iamekweremadu @PoliceNG @EndSars My considered view is that we must thoroughly examine all possible options. What I think will help is a community policing system under the control of geo-political  authority. Each zone should have their own peace, devt and security architecture funded and coordinated by FGN."
GigiJanaay,Somalia absolutely needs to start special movements like @EndSARS for special tasks for United fronts to end @Rape @Traitors @Corruption @Alshabaab
elishamamman,"The @EndSARS protest is not a fight against the @PoliceNG but a FIGHT for the faith of our Nation. It is a call for a New Nigeria,A Nigeria that is just and equitable.A Nigeria where Govt. is accountable to its people.A Nigeria where there is a future and Hope
#EndPoliceBrutality"
LXZTT9,"Influenced by our hero @MarcusRashford and @FareShareUK we were poised to share foods for our fellow protesters who join in at the @endsars protest
Please repost coz we need to be heard and police brutality in our beloved country needs to end
@ManUtd @Yettyclassy @OloriSupergal https://t.co/qb6M2fK7Ks"
PrinceAnunam,"@sars_watch @BitcoinCalculus #EndSWAT @EndSars
07064743096 mtn"
adesidamoses,@Endsars anthem https://t.co/k6MeHJkwSv
AkindeleOmolar2,@officialasiwaju @endsars mo ti soro soke
adesidamoses,@endsars https://t.co/yinUi7shpD
Babatun07363310,@NewslineN @TemiOtedola Okay 👌. If you truly want me to join you guys. @endsars
FrankEke14,"@iamekweremadu @PoliceNG Current agitations @EndSars arises from bad records. Restructuring from poor performance in spite of huge powers and control of resources by FGN. The states are not any better colonizing LGA's. System and service gloom, outcome of capacity, culture and character devt. failures!"
UmeohanaSamuel,"@EndSars

We are humans not animals https://t.co/VCHOXGs3Gd"
Oma1da,"@fkeyamo Sorry for your loss. 

That's why you should @ENDSARS #ENDSWAT 

Now, imagine people that are being killed by #ENDSARS and @PoliceNG every day that their parents don't even know where they are. 

You get, chief?"
Nistool,@ArianaGrande Help us let the world know what we are going through here in Nigeria @endsars protest ..na who dey Alive go stream your song...
EndeeDaniels,@FelixOdohoedi @vanguardngrnews @EndSars #EndSWAT #EndPoliceBrutalityinNigeria #EndBadGovernanceinNIGERIA
Shayor74119574,"@NigeriaNewsdesk @NaijaNews @nigerianarmy @endsars @endswat Defend Nigerian leaders  from poor citizens fighting for their right or defending Nigerian from approaching breakdown caused by the self centered politicians.
Make it clear please"
FelixOdohoedi,@vanguardngrnews Adamu Garba is a useless man. Let him try it . Nonsense. #EndSWAT @endsars #EndBadGovernanceinNIGERIA #EndPoliceBrutality
Henry1caplock,@Preshux3 Yea sis @Endsars
chukwumaatom,"@I_amStella1 @ICC @EndSars I won't really say I am surprised! It is expected in every course/fight. D institution must try to fight back nd among d people,  sell outs will still abound!"
hussain_mercy,"@tifefabunmi @Olayemi790 @Check_adigs @Check_adigs 
@Endswat
@Endsars"
annybrown99,"@PrinceCharlee97 Me...
@Endsars
@ENDSWAT"
EmenikeAgbo,"Nigeria is the only country where the politician is sponsoring thugs to disturb the peaceful protests
There was a country
@endSARS NOW"
GPhygo,Last year When @Dremodrizzy was passing message to them through MIRROR they turned deaf ears. But right now Ati soro soke. @EndSARS @EndSWAT
AdesojiDavid,"@mrmacaronii @jidesanwoolu @jidesanwoolu (point and kill) we can see you and your sugar daddy work 
We will never forget!!!

@ENDSARS 
#EndSWAT 
#EndPoliceBrutalityinNigeria"
Emarionlu,If they continue to arrest the youth and lock us we go break there station las lass nii they no fit kill all of us we plenty pass them @ENDSARS @ENDSWAT
AdaJEMM,"Look at this an tell me Chinua Achebe was not right when he said there was a country??? All because citizens decided enough is enough and want better? 

I really think all governors in states where lives were lost &amp; these hoodlums attacked be made to face @ICC 

@EndSARS https://t.co/3PL2Yfaukn"
ManOlawale,Online protests una don wake up oyaaa 😂😂. @endsars @endswat
isahlabbogwandu,"@jack Pls @jack stay away from Nigerian politics, those protesters are seeking government to @endsars and it has already ended it. Now we don’t know what they are protest again"
RealGeneviev,"@didiafrika @jack please verify @segalink, he's the one who started this @Endsars fight. God bless you @segalink"
OSeunfunmi,@Mistakobz @topeaIabi01 @endsars @endswat
BRUNOMD18,@adamugarba @jack The @Endsars protest is the movement of Nigerians demanding for a country that works for all and not only politicians and their cohort like you. Be warned!
Autooscar,@EndSARS #EndPoliceBrutalityinNigeria #EndBadGovernanceinNIGERIA @CGTNOfficial1 @PressTV @AriseTVNews @BBCWorld  because we raising our voices https://t.co/DrndpZDJSB
DemiOlafisoye,"Baba God

This really is a call to @ENDSARS https://t.co/trhjJr3Adr"
ChineduOsegbuo1,@Endsars https://t.co/tYtev3kf7l
Babatun07363310,@Ibidapson 08169626768. M. T. N @endsars
AlkataePetex,"@fkabudu D govt is so fu*k up i swear
@Endsars @Endpolicebrutality"
NwamiroC,"I am sure baba Fela is happy wherever he is, @femiKuti, @YeniAKuti..God bless the Nigerian youth..@endSARS,@EndSWAT end everything endable sef.@AishaYesufu,@HenshawKate,@segalink,@Omojuwa,@adekunleGOLD, @ffabudu and everyone fighting for this course we appreciate you..God bless."
Larrykenny5,"Never allow ur heart 2 b a grave yard who consume d Truth. Stand up n speak d Truth when necessary n stop been a slave to a slave. @ENDSARS. Our allegiance 2 Nigeria not 2 d West, East, North or South. Anything apart frm dis is a betrayer 2 all d terabytes brains that make up Nig https://t.co/UE5fyxfiU2"
AkanjiOmoGOC,@AlayoSs @jack @EndSars Yes oooo
sodiqrasaq,"@davido @wizkidayo @MobilePunch @DailyPostNGR @pmnewsnigeria @channelstv @AIT_Online @EiENigeriIf we must even have senators,  it should be one per state and cut down their allowances. The money we make in Nigeria is enough to turn Nigeria to Dubai @ENDSARS @ENDSENATORS allowance"
EgbeChinoso1,"@DailyPostNGR That is if away mind is one
@ENDSARS"
instigate__,@succourblink @Muhamma02667155 @themomlife7 @JaafarSJaafar @EndSars Bro leave am. You can see his name na. Na cow family
helena__lisa,"@CCGoodwill1 @Lusiseth @EndSars Dear sir, even if school resumes. The Nigeria people would still protest. Not everyone in the protest is a student. In fact majority of the protestant are adults. Please stop belittling our efforts"
Adeboye012345,"@PastorEAAdeboye Yes, this is the true change that we have all been expecting. To make change in Nigeria does not only require prayer as fasting, but this great action by we the young ones of this generation. @PastorEAAdeboye @endsars @PoliceNG @PSFRCCGofficial @PastorFAAdeboye @DONJAZZY"
Zenny41119965,@johnkizito_ @dark_cheezy @Endswat @Endsars
Larrykenny5,"If you cannot be able to stand up for others , you will not be able to stand up for yourself. @ENDSARS"
EmenikeAgbo,"@MarkOnyewuenyi @thecableng @HQNigerianArmy @DefenceInfoNG You are useless, you want to defend it now,where have you been since, you want to do politics with the youth again, but we will never stop,
@ENDSARS
@ENDSWAT
FREE NIGERIAN"
Muhamma02667155,@Mathew59698611 @themomlife7 @JaafarSJaafar @EndSars 🤣🤣🤣
lascama21,@fkeyamo May his soul rest in peace I think it's time to put a stop to this protests. This is no more about @EndSARS.
Mathew59698611,"@Muhamma02667155 @themomlife7 @JaafarSJaafar @EndSars Nothing Good comes from the Name ""Abu""...common sense inclusive."
BummyFavour,@Endsars tinz😂😂😂😂 https://t.co/BuxmjfjUG9
AlkataePetex,We move👉🏻🇳🇬🇳🇬🇳🇬@Endsars @endswat @burnaboy @davido @vanguardngrnews https://t.co/RwAYt4RfaS
OGiraah,"@falzthebahdguy @davido @endsars @renoomokri @heisrema @madayo 
I think this protest should be taken to the next level, cox the government @MBuhari and co are not bordered about what's happening, roads should be blocked, Nigerians should stand on the ground of good government"
NwamiroC,@mrmacaronii We love you @mrmacaronii ..@endsars
Mbello00,@iSlimfit @AbdulQuadriee Something like this can even be show to the world with hashtag @NEWROVOLUTION @ENDSARS #EndBadGovernanceinNIGERIA  #EndSARSBrutalitynow CNN will take it up https://t.co/UE13j9x07x
KejiOluwasegun,@NigBarAssoc @PoliceNG @KejiOluwasegun @ShehuSani @TegStitchess @TopeAkinyode @AishaYesufu @001_AGA @Karebiii @@endsars @SEzekwesili https://t.co/Kb96YuzxCL
kizzo_jr,"NYSC BATCH C1 CORPER. At this little age, am so happy for him. Congratulation to you on your Passing out. Favour market.
@davido
@nairamarley
@officialnyscng
@uncle_ajala
@EndSARS 
@EndPoliceBrutality 
@EndSWAT 
@endsarnow https://t.co/oyTQZ11ZBE"
cicontop,But it'll be sad for someone to take bride to forestall this impending revolution. It'll be good for all of us to join this to make Nigeria a better place.  @EndSARS @EndSWAT. @UrbanRadio945 #PTP
deramarley49,"@JaafarSJaafar @BJawara7 Ur papa @endsars
End swat"
